尋,심
心,심
沁,심
沈,심
深,심
瀋,심
甚,심
芯,심
諶,심
什,십
十,십
拾,십
雙,쌍
氏,씨
亞,아
俄,아
兒,아
啞,아
娥,아
峨,아
我,아
牙,아
芽,아
莪,아
蛾,아
衙,아
訝,아
阿,아
雅,아
餓,아
鴉,아
鵝,아
堊,악
岳,악
嶽,악
幄,악
惡,악
愕,악
握,악
樂,악
渥,악
鄂,악
鍔,악
顎,악
鰐,악
齷,악
安,안
岸,안
按,안
晏,안
案,안
眼,안
雁,안
鞍,안
顔,안
鮟,안
斡,알
謁,알
軋,알
閼,알
唵,암
岩,암
巖,암
庵,암
暗,암
癌,암
菴,암
闇,암
壓,압
押,압
狎,압
鴨,압
仰,앙
央,앙
怏,앙
昻,앙
殃,앙
秧,앙
鴦,앙
厓,애
哀,애
埃,애
崖,애
愛,애
曖,애
涯,애
碍,애
艾,애
隘,애
靄,애
厄,액
扼,액
掖,액
液,액
縊,액
腋,액
額,액
櫻,앵
罌,앵
鶯,앵
鸚,앵
也,야
倻,야
冶,야
夜,야
惹,야
揶,야
椰,야
爺,야
耶,야
若,야
野,야
弱,약
掠,약
略,약
約,약
若,약
葯,약
蒻,약
藥,약
躍,약
亮,양
佯,양
兩,양
凉,양
壤,양
孃,양
恙,양
揚,양
攘,양
敭,양
暘,양
梁,양
楊,양
樣,양
洋,양
瀁,양
煬,양
痒,양
瘍,양
禳,양
穰,양
糧,양
羊,양
良,양
襄,양
諒,양
讓,양
釀,양
陽,양
量,양
養,양
圄,어
御,어
於,어
漁,어
瘀,어
禦,어
語,어
馭,어
魚,어
齬,어
億,억
憶,억
抑,억
檍,억
臆,억
偃,언
堰,언
彦,언
焉,언
言,언
諺,언
孼,얼
蘖,얼
俺,엄
儼,엄
嚴,엄
奄,엄
掩,엄
淹,엄
嶪,업
業,업
円,엔
予,여
余,여
勵,여
呂,여
女,여
如,여
廬,여
旅,여
歟,여
汝,여
濾,여
璵,여
礖,여
礪,여
與,여
艅,여
茹,여
輿,여
轝,여
閭,여
餘,여
驪,여
麗,여
黎,여
亦,역
力,역
域,역
役,역
易,역
曆,역
歷,역
疫,역
繹,역
譯,역
轢,역
逆,역
驛,역
嚥,연
堧,연
姸,연
娟,연
宴,연
年,연
延,연
憐,연
戀,연
捐,연
挻,연
撚,연
椽,연
沇,연
沿,연
涎,연
涓,연
淵,연
演,연
漣,연
烟,연
然,연
煙,연
煉,연
燃,연
燕,연
璉,연
硏,연
硯,연
秊,연
筵,연
緣,연
練,연
縯,연
聯,연
衍,연
軟,연
輦,연
蓮,연
連,연
鉛,연
鍊,연
鳶,연
列,열
劣,열
咽,열
悅,열
涅,열
烈,열
熱,열
裂,열
說,열
閱,열
厭,염
廉,염
念,염
捻,염
染,염
殮,염
炎,염
焰,염
琰,염
艶,염
苒,염
簾,염
閻,염
髥,염
鹽,염
曄,엽
獵,엽
燁,엽
葉,엽
令,영
囹,영
塋,영
寧,영
嶺,영
嶸,영
影,영
怜,영
映,영
暎,영
楹,영
榮,영
永,영
泳,영
渶,영
潁,영
濚,영
瀛,영
瀯,영
煐,영
營,영
獰,영
玲,영
瑛,영
瑩,영
瓔,영
盈,영
穎,영
